2026-07-07 03:14:50.729 [INF]  ShoppingSystem.Microservice.BackgroundServices.RabbitMqListenerService RabbitMQ listener service started.
2026-07-07 11:31:33.651 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /api/1/Address/GetByCountry | Url: https://localhost:7170/api/1/Address/GetByCountry?Country=s&QueryCriteriaRequestDto.PageSize=10&QueryCriteriaRequestDto.PageNumber=1 | TraceId: 0HNMRVNCN1DKE:00000013 | IP: ::1
2026-07-07 11:31:33.973 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /api/1/Address/GetByCountry | StatusCode: 200 | Elapsed: 322 ms
2026-07-07 11:31:58.029 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /api/1/Address/GetByCountry | Url: https://localhost:7170/api/1/Address/GetByCountry?Country=sddwedgiouweydgiweogdiowegdyuiweogfgeuiryogferyuifgyuerwogfioyuergfoiergfouiergfoiergfyieqrgfoiyergfoergfoyuiwergfoyirgfyirfgyeiorfgffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff&QueryCriteriaRequestDto.PageSize=10&QueryCriteriaRequestDto.PageNumber=1 | TraceId: 0HNMRVNCN1DKE:00000015 | IP: ::1
2026-07-07 11:31:58.074 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /api/1/Address/GetByCountry | StatusCode: 404 | Elapsed: 45 ms
2026-07-07 11:32:15.600 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: POST | Path: /api/1/Auth/SignIn | Url: https://localhost:7170/api/1/Auth/SignIn | TraceId: 0HNMRVNCN1DKE:00000017 | IP: ::1
2026-07-07 11:32:24.956 [INF]  ShoppingSystem.Microservice.Application.UseCases.Identity.SignIn.Commands.SignInCommandHandler Starting user sign-in. Email: string.
2026-07-07 11:32:24.969 [WRN]  ShoppingSystem.Microservice.Application.UseCases.Identity.SignIn.Commands.SignInCommandHandler Sign-in validation failed for Email: string. Errors: ["Email has an invalid format.","Password must not to be less than 8"]
2026-07-07 11:32:24.984 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | POST /api/1/Auth/SignIn | StatusCode: 404 | Elapsed: 9383 ms
2026-07-07 11:33:03.160 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/index.html | Url: https://localhost:7170/swagger/index.html | TraceId: 0HNMRVNCN1DKE:00000019 | IP: ::1
2026-07-07 11:33:03.174 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Completed Request | GET /swagger/index.html | StatusCode: 304 | Elapsed: 14 ms
2026-07-07 11:33:03.221 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui.css | Url: https://localhost:7170/swagger/swagger-ui.css | TraceId: 0HNMRVNCN1DKE:0000001B | IP: ::1
2026-07-07 11:33:03.254 [INF]  ShoppingSystem.Microservice.Middlewares.LogUrlMiddleWare Incoming Request | Method: GET | Path: /swagger/swagger-ui-standalone-preset.js | Url: https://localhost:7170/swagger/swagger-ui-standalone-preset.js | TraceId: 0HNMRVNCN1DKE:00000021 | IP: ::1
